,SEASON,PLAYER ID,PLAYER NAME,TEAM ID,TEAM ABBREVIATION,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,TEAM,POSITION,BIRTH DATE,EXP,SCHOOL
6254,2015-16,1891,Jason Terry,1610612745,HOU,38.0,187.96,83.91468824559335,Arizona,USA,1999,1,10,Houston Rockets,G,"SEP 15, 1977",16,Arizona
6255,2015-16,2746,Josh Smith,1610612745,HOU,30.0,205.74,102.05840462301894,None,USA,2004,1,17,Houston Rockets,F,"DEC 05, 1985",11,Oak Hill Academy (VA)
6256,2015-16,203909,KJ McDaniels,1610612745,HOU,23.0,198.12,92.98654643430616,Clemson,USA,2014,2,32,Houston Rockets,G-F,"FEB 09, 1993",1,Clemson
6257,2015-16,201563,Michael Beasley,1610612745,HOU,27.0,208.28,106.59433371737532,Kansas State,USA,2008,1,2,Houston Rockets,F,"JAN 09, 1989",7,Kansas State
6258,2015-16,1626149,Montrezl Harrell,1610612745,HOU,22.0,203.2,108.86229826455354,Louisville,USA,2015,2,32,Houston Rockets,F,"JAN 26, 1994",R,Louisville
6259,2015-16,201976,Patrick Beverley,1610612745,HOU,27.0,185.42,83.91468824559335,Arkansas,USA,2009,2,42,Houston Rockets,G,"JUL 12, 1988",3,Arkansas
6260,2015-16,1626155,Sam Dekker,1610612745,HOU,22.0,205.74,104.32636917019714,Wisconsin,USA,2015,1,18,Houston Rockets,F,"MAY 06, 1994",R,Wisconsin
6261,2015-16,203093,Terrence Jones,1610612745,HOU,24.0,205.74,114.30541317778122,Kentucky,USA,2012,1,18,Houston Rockets,F,"JAN 09, 1992",3,Kentucky
6262,2015-16,2772,Trevor Ariza,1610612745,HOU,31.0,203.2,97.52247552866254,UCLA,USA,2004,2,43,Houston Rockets,F,"JUN 30, 1985",11,UCLA
6263,2015-16,203085,Austin Rivers,1610612746,LAC,23.0,193.04,90.71858188712795,Duke,USA,2012,1,10,Los Angeles Clippers,G,"AUG 01, 1992",3,Duke
6264,2015-16,201933,Blake Griffin,1610612746,LAC,27.0,208.28,113.85182026834558,Oklahoma,USA,2009,1,1,Los Angeles Clippers,F,"MAR 16, 1989",5,Oklahoma
6265,2015-16,1626183,Branden Dawson,1610612746,LAC,23.0,198.12,102.05840462301894,Michigan State,USA,2015,2,56,Los Angeles Clippers,F,"FEB 01, 1993",R,Michigan State
6266,2015-16,203912,C.J. Wilcox,1610612746,LAC,25.0,195.58,88.45061733994974,Washington,USA,2014,1,28,Los Angeles Clippers,G,"DEC 30, 1990",1,Washington
6267,2015-16,101108,Chris Paul,1610612746,LAC,31.0,182.88,79.37875915123695,Wake Forest,USA,2005,1,4,Los Angeles Clippers,G,"MAY 06, 1985",10,Wake Forest
6268,2015-16,202332,Cole Aldrich,1610612746,LAC,27.0,210.82,113.39822735890992,Kansas,USA,2010,1,11,Los Angeles Clippers,C,"OCT 31, 1988",5,Kansas
6269,2015-16,201599,DeAndre Jordan,1610612746,LAC,27.0,210.82,120.20212100044454,Texas A&M,USA,2008,2,35,Los Angeles Clippers,C,"JUL 21, 1988",7,Texas A&M
6270,2015-16,200755,JJ Redick,1610612746,LAC,32.0,193.04,86.18265279277155,Duke,USA,2006,1,11,Los Angeles Clippers,G,"JUN 24, 1984",9,Duke
6271,2015-16,2037,Jamal Crawford,1610612746,LAC,36.0,195.58,88.45061733994974,Michigan,USA,2000,1,8,Los Angeles Clippers,G,"MAR 20, 1980",15,Michigan
6272,2015-16,201965,Jeff Ayres,1610612746,LAC,29.0,205.74,113.39822735890992,Arizona State,USA,2009,2,31,Los Angeles Clippers,F-C,"APR 29, 1987",5,Arizona State
6273,2015-16,201145,Jeff Green,1610612746,LAC,29.0,205.74,106.59433371737532,Georgetown,USA,2007,1,5,Los Angeles Clippers,F,"AUG 28, 1986",7,Georgetown
6274,2015-16,201601,Luc Mbah a Moute,1610612746,LAC,29.0,203.2,104.32636917019714,UCLA,Cameroon,2008,2,37,Los Angeles Clippers,F,"SEP 09, 1986",7,UCLA
6275,2015-16,203143,Pablo Prigioni,1610612746,LAC,39.0,190.5,83.91468824559335,None,Argentina,Undrafted,Undrafted,Undrafted,Los Angeles Clippers,G,"MAY 17, 1977",3,Baskonia
6276,2015-16,1718,Paul Pierce,1610612746,LAC,38.0,200.66,106.59433371737532,Kansas,USA,1998,1,10,Los Angeles Clippers,F,"OCT 13, 1977",17,Kansas
6277,2015-16,202325,Wesley Johnson,1610612746,LAC,28.0,200.66,97.52247552866254,Syracuse,USA,2010,1,4,Los Angeles Clippers,F-G,"JUL 11, 1987",5,Syracuse
6278,2015-16,1626148,Anthony Brown,1610612747,LAL,23.0,200.66,95.25451098148434,Stanford,USA,2015,2,34,Los Angeles Lakers,F,"OCT 10, 1992",R,Stanford
6279,2015-16,101138,Brandon Bass,1610612747,LAL,31.0,203.2,113.39822735890992,Louisiana State,USA,2005,2,33,Los Angeles Lakers,F,"APR 30, 1985",10,Louisiana State
6280,2015-16,1626156,D'Angelo Russell,1610612747,LAL,20.0,195.58,88.45061733994974,Ohio State,USA,2015,1,2,Los Angeles Lakers,G,"FEB 23, 1996",R,Ohio State
6281,2015-16,203903,Jordan Clarkson,1610612747,LAL,24.0,195.58,87.99702443051412,Missouri,USA,2014,2,46,Los Angeles Lakers,G,"JUN 07, 1992",1,Missouri
6282,2015-16,203944,Julius Randle,1610612747,LAL,21.0,205.74,113.39822735890992,Kentucky,USA,2014,1,7,Los Angeles Lakers,F,"NOV 29, 1994",1,Kentucky
6283,2015-16,977,Kobe Bryant,1610612747,LAL,37.0,198.12,96.16169680035564,None,USA,1996,1,13,Los Angeles Lakers,F-G,"AUG 23, 1978",19,Lower Merion HS (PA)/USA
6284,2015-16,1626204,Larry Nance Jr.,1610612747,LAL,23.0,205.74,104.32636917019714,Wyoming,USA,2015,1,27,Los Angeles Lakers,F,"JAN 01, 1993",R,Wyoming
6285,2015-16,101150,Lou Williams,1610612747,LAL,29.0,185.42,79.37875915123695,None,USA,2005,2,45,Los Angeles Lakers,G,"OCT 27, 1986",10,South Gwinnett HS (GA)
6286,2015-16,1626273,Marcelo Huertas,1610612747,LAL,33.0,190.5,90.71858188712795,None,Brazil,Undrafted,Undrafted,Undrafted,Los Angeles Lakers,G,"MAY 25, 1983",R,FC Barcelona
6287,2015-16,1897,Metta World Peace,1610612747,LAL,36.0,200.66,117.93415645326634,St. John's,USA,1999,1,16,Los Angeles Lakers,F,"NOV 13, 1979",15,St. John's
6288,2015-16,201156,Nick Young,1610612747,LAL,31.0,200.66,95.25451098148434,Southern California,USA,2007,1,16,Los Angeles Lakers,F-G,"JUN 01, 1985",8,Southern California
6289,2015-16,203135,Robert Sacre,1610612747,LAL,27.0,213.36,122.47008554762272,Gonzaga,Canada,2012,2,60,Los Angeles Lakers,C,"JUN 06, 1989",3,Gonzaga
6290,2015-16,201579,Roy Hibbert,1610612747,LAL,29.0,218.44,122.47008554762272,Georgetown,USA,2008,1,17,Los Angeles Lakers,C,"DEC 11, 1986",7,Georgetown
6291,2015-16,203527,Ryan Kelly,1610612747,LAL,25.0,210.82,104.32636917019714,Duke,USA,2013,2,48,Los Angeles Lakers,F,"APR 09, 1991",2,Duke
6292,2015-16,204028,Tarik Black,1610612747,LAL,24.0,205.74,113.39822735890992,Kansas,USA,Undrafted,Undrafted,Undrafted,Los Angeles Lakers,C-F,"NOV 22, 1991",1,Kansas
6293,2015-16,2405,Amar'e Stoudemire,1610612748,MIA,33.0,208.28,111.13026281173174,None,USA,2002,1,9,Miami Heat,F-C,"NOV 16, 1982",13,Cypress Creek HS (FL)
6294,2015-16,1627362,Briante Weber,1610612748,MIA,23.0,187.96,74.84283005688056,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,Miami Heat,G,"DEC 29, 1992",R,Va Commonwealth
6295,2015-16,2547,Chris Bosh,1610612748,MIA,32.0,210.82,106.59433371737532,Georgia Tech,USA,2003,1,4,Miami Heat,F,"MAR 24, 1984",12,Georgia Tech
6296,2015-16,2548,Dwyane Wade,1610612748,MIA,34.0,193.04,99.79044007584076,Marquette,USA,2003,1,5,Miami Heat,G,"JAN 17, 1982",12,Marquette
6297,2015-16,101123,Gerald Green,1610612748,MIA,30.0,200.66,92.98654643430616,No College,USA,2005,1,18,Miami Heat,F,"JAN 26, 1986",8,No College
6298,2015-16,201609,Goran Dragic,1610612748,MIA,30.0,190.5,86.18265279277155,None,Slovenia,2008,2,45,Miami Heat,G,"MAY 06, 1986",7,Union Olimpija
6299,2015-16,202355,Hassan Whiteside,1610612748,MIA,27.0,213.36,120.20212100044454,Marshall,USA,2010,2,33,Miami Heat,C,"JUN 13, 1989",3,Marshall
6300,2015-16,2207,Joe Johnson,1610612748,MIA,35.0,200.66,108.86229826455354,Arkansas,USA,2001,1,10,Miami Heat,F-G,"JUN 29, 1981",14,Arkansas
6301,2015-16,201177,Josh McRoberts,1610612748,MIA,29.0,208.28,108.86229826455354,Duke,USA,2007,2,37,Miami Heat,F,"FEB 28, 1987",8,Duke
6302,2015-16,1626196,Josh Richardson,1610612748,MIA,22.0,198.12,90.71858188712795,Tennessee,USA,2015,2,40,Miami Heat,G,"SEP 15, 1993",R,Tennessee
6303,2015-16,1626159,Justise Winslow,1610612748,MIA,20.0,200.66,102.05840462301894,Duke,USA,2015,1,10,Miami Heat,F,"MAR 26, 1996",R,Duke
6304,2015-16,2736,Luol Deng,1610612748,MIA,31.0,205.74,99.79044007584076,Duke,United Kingdom,2004,1,7,Miami Heat,F,"APR 16, 1985",11,Duke
6305,2015-16,204020,Tyler Johnson,1610612748,MIA,24.0,193.04,84.368281155029,Fresno State,USA,Undrafted,Undrafted,Undrafted,Miami Heat,G,"MAY 07, 1992",1,Fresno State
6306,2015-16,2617,Udonis Haslem,1610612748,MIA,36.0,203.2,106.59433371737532,Florida,USA,Undrafted,Undrafted,Undrafted,Miami Heat,F,"JUN 09, 1980",12,Florida
6307,2015-16,203996,Damien Inglis,1610612749,MIL,21.0,203.2,111.58385572116738,None,France,2014,2,31,Milwaukee Bucks,F,"MAY 20, 1995",R,Chorale Roanne
6308,2015-16,203507,Giannis Antetokounmpo,1610612749,MIL,21.0,210.82,100.69762589471202,None,Greece,2013,1,15,Milwaukee Bucks,F,"DEC 06, 1994",2,Filathlitikos
6309,2015-16,202328,Greg Monroe,1610612749,MIL,26.0,210.82,120.20212100044454,Georgetown,USA,2010,1,7,Milwaukee Bucks,C-F,"JUN 04, 1990",5,Georgetown
6310,2015-16,202349,Greivis Vasquez,1610612749,MIL,29.0,198.12,98.42966134753382,Maryland,Venezuela,2010,1,28,Milwaukee Bucks,G,"JAN 16, 1987",5,Maryland
6311,2015-16,203953,Jabari Parker,1610612749,MIL,21.0,203.2,113.39822735890992,Duke,USA,2014,1,2,Milwaukee Bucks,F,"MAR 15, 1995",1,Duke
6312,2015-16,201573,Jerryd Bayless,1610612749,MIL,27.0,190.5,90.71858188712795,Arizona,USA,2008,1,11,Milwaukee Bucks,G,"AUG 20, 1988",7,Arizona
6313,2015-16,203089,John Henson,1610612749,MIL,25.0,210.82,103.8727762607615,North Carolina,USA,2012,1,14,Milwaukee Bucks,F,"DEC 28, 1990",3,North Carolina
6314,2015-16,203948,Johnny O'Bryant III,1610612749,MIL,23.0,205.74,116.5733777249594,Louisiana State,USA,2014,2,36,Milwaukee Bucks,F-C,"JUN 01, 1993",1,Louisiana State
6315,2015-16,203114,Khris Middleton,1610612749,MIL,24.0,203.2,106.1407408079397,Texas A&M,USA,2012,2,39,Milwaukee Bucks,G-F,"AUG 12, 1991",3,Texas A&M
6316,2015-16,203487,Michael Carter-Williams,1610612749,MIL,24.0,198.12,86.18265279277155,Syracuse,USA,2013,1,11,Milwaukee Bucks,G,"OCT 10, 1991",2,Syracuse
6317,2015-16,203101,Miles Plumlee,1610612749,MIL,27.0,210.82,112.9446344494743,Duke,USA,2012,1,26,Milwaukee Bucks,C,"SEP 01, 1988",3,Duke
6318,2015-16,201564,O.J. Mayo,1610612749,MIL,28.0,195.58,95.25451098148434,Southern California,USA,2008,1,3,Milwaukee Bucks,G,"NOV 05, 1987",7,Southern California
6319,2015-16,1626173,Rashad Vaughn,1610612749,MIL,19.0,198.12,91.62576770599922,UNLV,USA,2015,1,17,Milwaukee Bucks,G,"AUG 16, 1996",R,UNLV
6320,2015-16,200779,Steve Novak,1610612749,MIL,33.0,208.28,102.05840462301894,Marquette,USA,2006,2,32,Milwaukee Bucks,F,"JUN 13, 1983",9,Marquette
6321,2015-16,203898,Tyler Ennis,1610612749,MIL,21.0,190.5,87.99702443051412,Syracuse,Canada,2014,1,18,Milwaukee Bucks,G,"AUG 24, 1994",1,Syracuse
6322,2015-16,203940,Adreian Payne,1610612750,MIN,25.0,208.28,107.50151953624662,Michigan State,USA,2014,1,15,Minnesota Timberwolves,F,"FEB 19, 1991",1,Michigan State
6323,2015-16,203952,Andrew Wiggins,1610612750,MIN,21.0,203.2,90.26498897769233,Kansas,Canada,2014,1,1,Minnesota Timberwolves,G-F,"FEB 23, 1995",1,Kansas
6324,2015-16,204014,Damjan Rudez,1610612750,MIN,30.0,205.74,104.32636917019714,None,Croatia,Undrafted,Undrafted,Undrafted,Minnesota Timberwolves,F,"JUN 17, 1986",1,Zaragoza
6325,2015-16,203476,Gorgui Dieng,1610612750,MIN,26.0,210.82,109.31589117398916,Louisville,Senegal,2013,1,21,Minnesota Timberwolves,C-F,"JAN 18, 1990",2,Louisville
6326,2015-16,202962,Greg Smith,1610612750,MIN,25.0,208.28,113.39822735890992,Fresno State,USA,Undrafted,Undrafted,Undrafted,Minnesota Timberwolves,C,"JAN 08, 1991",4,Fresno State
6327,2015-16,1626157,Karl-Anthony Towns,1610612750,MIN,20.0,213.36,110.6766699022961,Kentucky,USA,2015,1,1,Minnesota Timberwolves,C-F,"NOV 15, 1995",R,Kentucky
6328,2015-16,708,Kevin Garnett,1610612750,MIN,40.0,210.82,108.86229826455354,None,USA,1995,1,5,Minnesota Timberwolves,F,"MAY 19, 1976",20,Farragut Academy HS (IL)
6329,2015-16,202357,Nemanja Bjelica,1610612750,MIN,28.0,208.28,108.86229826455354,None,Serbia,2010,2,35,Minnesota Timberwolves,F,"MAY 09, 1988",R,Fenerbahce
6330,2015-16,201593,Nikola Pekovic,1610612750,MIN,30.0,210.82,139.2530231967414,None,Montenegro,2008,2,31,Minnesota Timberwolves,C,"JAN 03, 1986",5,Panathinaikos
6331,2015-16,201937,Ricky Rubio,1610612750,MIN,25.0,193.04,87.99702443051412,None,Spain,2009,1,5,Minnesota Timberwolves,G,"OCT 21, 1990",4,FC Barcelona
6332,2015-16,203498,Shabazz Muhammad,1610612750,MIN,23.0,198.12,101.15121880414766,UCLA,USA,2013,1,14,Minnesota Timberwolves,F,"NOV 13, 1992",2,UCLA
6333,2015-16,2419,Tayshaun Prince,1610612750,MIN,36.0,205.74,96.16169680035564,Kentucky,USA,2002,1,23,Minnesota Timberwolves,F,"FEB 28, 1980",13,Kentucky
6334,2015-16,1626145,Tyus Jones,1610612750,MIN,20.0,187.96,88.45061733994974,Duke,USA,2015,1,24,Minnesota Timberwolves,G,"MAY 10, 1996",R,Duke
6335,2015-16,203897,Zach LaVine,1610612750,MIN,21.0,195.58,85.7290598833359,UCLA,USA,2014,1,13,Minnesota Timberwolves,G,"MAR 10, 1995",1,UCLA
6336,2015-16,202711,Bojan Bogdanovic,1610612751,BKN,27.0,203.2,97.97606843809818,None,Croatia,2011,2,31,Brooklyn Nets,G-F,"APR 18, 1989",1,Fenerbahce
6337,2015-16,201572,Brook Lopez,1610612751,BKN,28.0,213.36,124.73805009480093,Stanford,USA,2008,1,10,Brooklyn Nets,C,"APR 01, 1988",7,Stanford
6338,2015-16,1626191,Chris McCullough,1610612751,BKN,21.0,210.82,90.71858188712795,Syracuse,USA,2015,1,29,Brooklyn Nets,F,"FEB 05, 1995",R,Syracuse
6339,2015-16,202388,Donald Sloan,1610612751,BKN,28.0,190.5,92.98654643430616,Texas A&M,USA,Undrafted,Undrafted,Undrafted,Brooklyn Nets,G,"JAN 15, 1988",4,Texas A&M
6340,2015-16,203156,Henry Sims,1610612751,BKN,26.0,208.28,112.49104154003864,Georgetown,USA,Undrafted,Undrafted,Undrafted,Brooklyn Nets,C-F,"MAR 27, 1990",3,Georgetown
6341,2015-16,101127,Jarrett Jack,1610612751,BKN,32.0,190.5,90.71858188712795,Georgia Tech,USA,2005,1,22,Brooklyn Nets,G,"OCT 28, 1983",10,Georgia Tech
6342,2015-16,203900,Markel Brown,1610612751,BKN,24.0,190.5,86.18265279277155,Oklahoma State,USA,2014,2,44,Brooklyn Nets,G,"JAN 29, 1992",1,Oklahoma State
6343,2015-16,1626178,Rondae Hollis-Jefferson,1610612751,BKN,21.0,200.66,99.79044007584076,Arizona,USA,2015,1,23,Brooklyn Nets,G-F,"JAN 03, 1995",R,Arizona
6344,2015-16,203930,Sean Kilpatrick,1610612751,BKN,26.0,193.04,99.33684716640512,Cincinnati,USA,Undrafted,Undrafted,Undrafted,Brooklyn Nets,G,"JAN 06, 1990",1,Cincinnati
6345,2015-16,203508,Sergey Karasev,1610612751,BKN,22.0,200.66,94.34732516261306,None,Russia,2013,1,19,Brooklyn Nets,G-F,"OCT 26, 1993",2,Zenit Saint Petersburg
6346,2015-16,203499,Shane Larkin,1610612751,BKN,23.0,180.34,79.37875915123695,Miami,USA,2013,1,18,Brooklyn Nets,G,"OCT 02, 1992",2,Miami
6347,2015-16,201152,Thaddeus Young,1610612751,BKN,28.0,203.2,100.24403298527638,Georgia Tech,USA,2007,1,12,Brooklyn Nets,F,"JUN 21, 1988",8,Georgia Tech
6348,2015-16,203080,Thomas Robinson,1610612751,BKN,25.0,208.28,107.50151953624662,Kansas,USA,2012,1,5,Brooklyn Nets,F,"MAR 17, 1991",3,Kansas
6349,2015-16,201961,Wayne Ellington,1610612751,BKN,28.0,193.04,90.71858188712795,North Carolina,USA,2009,1,28,Brooklyn Nets,G,"NOV 29, 1987",6,North Carolina
6350,2015-16,203186,Willie Reed,1610612751,BKN,26.0,208.28,99.79044007584076,St. Louis,USA,2011,0,0,Brooklyn Nets,F-C,"MAY 16, 1990",R,St. Louis
6351,2015-16,201167,Arron Afflalo,1610612752,NYK,30.0,195.58,95.25451098148434,UCLA,USA,2007,1,27,New York Knicks,G,"OCT 15, 1985",8,UCLA
6352,2015-16,2546,Carmelo Anthony,1610612752,NYK,32.0,203.2,108.86229826455354,Syracuse,USA,2003,1,3,New York Knicks,F,"MAY 29, 1984",12,Syracuse
6353,2015-16,203921,Cleanthony Early,1610612752,NYK,25.0,203.2,95.25451098148434,Wichita State,USA,2014,2,34,New York Knicks,F,"APR 17, 1991",1,Wichita State
6354,2015-16,202682,Derrick Williams,1610612752,NYK,25.0,203.2,108.86229826455354,Arizona,USA,2011,1,2,New York Knicks,F,"MAY 25, 1991",4,Arizona
6355,2015-16,1626170,Jerian Grant,1610612752,NYK,23.0,193.04,88.45061733994974,Notre Dame,USA,2015,1,19,New York Knicks,G,"OCT 09, 1992",R,Notre Dame
6356,2015-16,101181,Jose Calderon,1610612752,NYK,34.0,190.5,90.71858188712795,None,Spain,Undrafted,Undrafted,Undrafted,New York Knicks,G,"SEP 28, 1981",10,                                   
6357,2015-16,202338,Kevin Seraphin,1610612752,NYK,26.0,208.28,126.09882882310784,None,France,2010,1,17,New York Knicks,F-C,"DEC 07, 1989",5,Cholet
6358,2015-16,204001,Kristaps Porzingis,1610612752,NYK,20.0,220.98,108.86229826455354,None,Latvia,2015,1,4,New York Knicks,F-C,"AUG 02, 1995",R,Cajasol Sevilla
6359,2015-16,203124,Kyle O'Quinn,1610612752,NYK,26.0,208.28,113.39822735890992,Norfolk State,USA,2012,2,49,New York Knicks,F-C,"MAR 26, 1990",3,Norfolk State
6360,2015-16,202498,Lance Thomas,1610612752,NYK,28.0,203.2,106.59433371737532,Duke,USA,Undrafted,Undrafted,Undrafted,New York Knicks,F,"APR 24, 1988",4,Duke
6361,2015-16,204038,Langston Galloway,1610612752,NYK,24.0,187.96,90.71858188712795,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,New York Knicks,G,"DEC 09, 1991",1,St. Joseph's (PA)
6362,2015-16,200811,Lou Amundson,1610612752,NYK,33.0,205.74,99.79044007584076,UNLV,USA,Undrafted,Undrafted,Undrafted,New York Knicks,F,"DEC 07, 1982",9,UNLV
6363,2015-16,201577,Robin Lopez,1610612752,NYK,28.0,213.36,115.66619190608812,Stanford,USA,2008,1,15,New York Knicks,C,"APR 01, 1988",7,Stanford
6364,2015-16,2756,Sasha Vujacic,1610612752,NYK,32.0,200.66,88.45061733994974,None,Slovenia,2004,1,27,New York Knicks,G,"MAR 08, 1984",8,Udine
6365,2015-16,203100,Tony Wroten,1610612752,NYK,23.0,198.12,92.98654643430616,Washington,USA,2012,1,25,New York Knicks,G,"APR 13, 1993",3,Washington
6366,2015-16,203932,Aaron Gordon,1610612753,ORL,20.0,205.74,99.79044007584076,Arizona,USA,2014,1,4,Orlando Magic,F,"SEP 16, 1995",1,Arizona
6367,2015-16,203094,Andrew Nicholson,1610612753,ORL,26.0,205.74,113.39822735890992,St. Bonaventure,Canada,2012,1,19,Orlando Magic,F,"DEC 08, 1989",3,St. Bonaventure
6368,2015-16,201943,Brandon Jennings,1610612753,ORL,26.0,185.42,76.65720169462311,None,USA,2009,1,10,Orlando Magic,G,"SEP 23, 1989",6,Virtus Roma
6369,2015-16,201228,C.J. Watson,1610612753,ORL,32.0,187.96,79.37875915123695,Tennessee,USA,Undrafted,Undrafted,Undrafted,Orlando Magic,G,"APR 17, 1984",8,Tennessee
6370,2015-16,203906,Devyn Marble,1610612753,ORL,23.0,198.12,90.71858188712795,Iowa,USA,2014,2,56,Orlando Magic,F,"SEP 21, 1992",1,Iowa
6371,2015-16,203473,Dewayne Dedmon,1610612753,ORL,26.0,213.36,111.13026281173174,Southern California,USA,Undrafted,Undrafted,Undrafted,Orlando Magic,C,"AUG 12, 1989",2,Southern California
6372,2015-16,203901,Elfrid Payton,1610612753,ORL,22.0,193.04,83.91468824559335,Louisana-Lafayette,USA,2014,1,10,Orlando Magic,G,"FEB 22, 1994",1,Louisana-Lafayette
6373,2015-16,101141,Ersan Ilyasova,1610612753,ORL,29.0,208.28,106.59433371737532,None,Turkey,2005,2,36,Orlando Magic,F,"MAY 15, 1987",7,                                   
6374,2015-16,203095,Evan Fournier,1610612753,ORL,23.0,200.66,92.98654643430616,None,France,2012,1,20,Orlando Magic,G-F,"OCT 29, 1992",3,Poitiers Basket 86
6375,2015-16,201160,Jason Smith,1610612753,ORL,30.0,213.36,108.86229826455354,Colorado State,USA,2007,1,20,Orlando Magic,F-C,"MAR 02, 1986",7,Colorado State
6376,2015-16,1626209,Mario Hezonja,1610612753,ORL,21.0,203.2,98.88325425696948,None,Croatia,2015,1,5,Orlando Magic,G-F,"FEB 25, 1995",R,                                   
6377,2015-16,202696,Nikola Vucevic,1610612753,ORL,25.0,213.36,117.93415645326634,Southern California,Montenegro,2011,1,16,Orlando Magic,C,"OCT 24, 1990",4,Southern California
6378,2015-16,203894,Shabazz Napier,1610612753,ORL,24.0,185.42,79.37875915123695,Connecticut,USA,2014,1,24,Orlando Magic,G,"JUL 14, 1991",1,Connecticut
6379,2015-16,203506,Victor Oladipo,1610612753,ORL,24.0,193.04,95.25451098148434,Indiana,USA,2013,1,2,Orlando Magic,G,"MAY 04, 1992",2,Indiana
6380,2015-16,101139,CJ Miles,1610612754,IND,29.0,198.12,104.77996207963278,No College,USA,2005,2,34,Indiana Pacers,F-G,"MAR 18, 1987",10,No College
6381,2015-16,201588,George Hill,1610612754,IND,30.0,190.5,85.27546697390027,Indiana-Purdue Indianapolis,USA,2008,1,26,Indiana Pacers,G,"MAY 04, 1986",7,Indiana-Purdue Indianapolis
6382,2015-16,203922,Glenn Robinson III,1610612754,IND,22.0,200.66,100.69762589471202,Michigan,USA,2014,2,40,Indiana Pacers,G-F,"JAN 08, 1994",1,Michigan
6383,2015-16,101133,Ian Mahinmi,1610612754,IND,29.0,210.82,113.39822735890992,None,France,2005,1,28,Indiana Pacers,C,"NOV 05, 1986",7,                                   
6384,2015-16,1626202,Joe Young,1610612754,IND,24.0,187.96,81.64672369841516,Oregon,USA,2015,2,43,Indiana Pacers,G,"JUN 27, 1992",R,Oregon
6385,2015-16,201941,Jordan Hill,1610612754,IND,28.0,208.28,106.59433371737532,Arizona,USA,2009,1,8,Indiana Pacers,C,"JUL 27, 1987",6,Arizona
6386,2015-16,202730,Lavoy Allen,1610612754,IND,27.0,205.74,115.66619190608812,Temple,USA,2011,2,50,Indiana Pacers,F-C,"FEB 04, 1989",4,Temple
6387,2015-16,101145,Monta Ellis,1610612754,IND,30.0,190.5,83.91468824559335,None,USA,2005,2,40,Indiana Pacers,G,"OCT 26, 1985",10,No College
6388,2015-16,1626167,Myles Turner,1610612754,IND,20.0,210.82,110.22307699286046,Texas-Austin,USA,2015,1,11,Indiana Pacers,F-C,"MAR 24, 1996",R,Texas-Austin
6389,2015-16,202331,Paul George,1610612754,IND,26.0,205.74,99.79044007584076,Fresno State,USA,2010,1,10,Indiana Pacers,F,"MAY 02, 1990",5,Fresno State
6390,2015-16,1626176,Rakeem Christmas,1610612754,IND,24.0,205.74,113.39822735890992,Syracuse,USA,2015,2,36,Indiana Pacers,F,"DEC 01, 1991",R,Syracuse
6391,2015-16,201155,Rodney Stuckey,1610612754,IND,30.0,195.58,92.98654643430616,Eastern Washington,USA,2007,1,15,Indiana Pacers,G,"APR 21, 1986",8,Eastern Washington
6392,2015-16,203963,Shayne Whittington,1610612754,IND,25.0,210.82,113.39822735890992,Western Michigan,USA,Undrafted,Undrafted,Undrafted,Indiana Pacers,F-C,"MAR 27, 1991",1,Western Michigan
6393,2015-16,203524,Solomon Hill,1610612754,IND,25.0,200.66,102.05840462301894,Arizona,USA,2013,1,23,Indiana Pacers,F,"MAR 18, 1991",2,Arizona
6394,2015-16,201951,Ty Lawson,1610612754,IND,28.0,180.34,88.45061733994974,North Carolina,USA,2009,1,18,Indiana Pacers,G,"NOV 03, 1987",6,North Carolina
6395,2015-16,201171,Carl Landry,1610612755,PHI,32.0,205.74,112.49104154003864,Purdue,USA,2007,2,31,Philadelphia 76ers,F,"SEP 19, 1983",8,Purdue
6396,2015-16,1626174,Christian Wood,1610612755,PHI,20.0,210.82,99.79044007584076,UNLV,USA,Undrafted,Undrafted,Undrafted,Philadelphia 76ers,F,"SEP 27, 1995",R,UNLV
6397,2015-16,1882,Elton Brand,1610612755,PHI,37.0,205.74,115.21259899665247,Duke,USA,1999,1,1,Philadelphia 76ers,F,"MAR 11, 1979",16,Duke
6398,2015-16,203138,Hollis Thompson,1610612755,PHI,25.0,203.2,93.4401393437418,Georgetown,USA,Undrafted,Undrafted,Undrafted,Philadelphia 76ers,G-F,"APR 03, 1991",2,Georgetown
6399,2015-16,203477,Isaiah Canaan,1610612755,PHI,25.0,182.88,91.17217479656358,Murray State,USA,2013,2,34,Philadelphia 76ers,G,"MAY 21, 1991",2,Murray State
6400,2015-16,202397,Ish Smith,1610612755,PHI,27.0,182.88,79.37875915123695,Wake Forest,USA,Undrafted,Undrafted,Undrafted,Philadelphia 76ers,G,"JUL 05, 1988",5,Wake Forest
6401,2015-16,1626143,Jahlil Okafor,1610612755,PHI,20.0,210.82,124.73805009480093,Duke,USA,2015,1,3,Philadelphia 76ers,C,"DEC 15, 1995",R,Duke
6402,2015-16,203924,Jerami Grant,1610612755,PHI,22.0,203.2,95.25451098148434,Syracuse,USA,2014,2,39,Philadelphia 76ers,F,"MAR 12, 1994",1,Syracuse
